id,idade,genero,renda_mensal,cidade,produto_favorito,comprou_promo,frequencia_visitas,valor_total_gasto
4174,47.0,,6986.0,Salvador,arroz,Sim,9,414
4175,35.0,M,3539.0,Belo Horizonte,,Sim,7,616
4176,20.0,M,6094.0,Rio,arroz,Não,3,279
4177,43.0,F,3761.0,Belo Horizonte,cafe,Sim,7,301
4178,41.0,M,7320.0,Salvador,feijao,Não,8,712
4179,59.0,F,3628.0,São Paulo,,Sim,2,92
4180,45.0,,3720.0,Salvador,acucar,Não,10,880
4181,35.0,F,5303.0,Salvador,arroz,Não,10,720
4182,21.0,F,4175.0,Salvador,,Sim,5,330
4183,18.0,F,4304.0,Rio,cafe,Sim,2,138
4184,59.0,,3898.0,Salvador,oleo,Sim,4,400
4185,32.0,F,3870.0,Belo Horizonte,cafe,Sim,5,340
4186,52.0,F,3756.0,Rio,cafe,Sim,8,264
4187,29.0,M,5227.0,São Paulo,acucar,Sim,10,300
4188,49.0,F,5439.0,São Paulo,acucar,Sim,8,544
4189,48.0,F,,Curitiba,acucar,Sim,10,440
4190,62.0,,3862.0,Curitiba,arroz,Sim,3,69
4191,61.0,F,4110.0,Salvador,oleo,Sim,3,243
4192,43.0,F,2403.0,Rio,cafe,Não,9,504
4193,35.0,F,2281.0,Belo Horizonte,acucar,Não,10,260
4194,52.0,M,1965.0,Salvador,oleo,Sim,5,450
4195,30.0,F,3631.0,Belo Horizonte,arroz,Sim,7,168
4196,46.0,F,7833.0,Belo Horizonte,feijao,Não,4,188
4197,32.0,M,4262.0,Belo Horizonte,arroz,Sim,3,72
4198,30.0,F,1667.0,São Paulo,cafe,Sim,6,432
4199,65.0,F,7338.0,Rio,oleo,Sim,7,406
4200,20.0,M,2202.0,Salvador,arroz,Sim,6,414
4201,49.0,F,,Salvador,feijao,Não,5,355
4202,31.0,,7136.0,Salvador,acucar,Sim,2,42
4203,43.0,F,4663.0,São Paulo,,Não,4,188
4204,44.0,F,6139.0,São Paulo,cafe,Sim,9,612
4205,53.0,M,6158.0,São Paulo,arroz,Não,8,800
4206,38.0,F,3963.0,Belo Horizonte,acucar,Sim,4,160
4207,35.0,M,5170.0,Salvador,feijao,Sim,3,93
4208,41.0,F,2170.0,São Paulo,cafe,Sim,1,88
4209,35.0,M,5270.0,Salvador,arroz,Sim,9,648
4210,25.0,F,3429.0,Belo Horizonte,,Não,1,84
4211,34.0,F,6974.0,São Paulo,,Sim,1,89
4212,43.0,F,2484.0,Belo Horizonte,oleo,Sim,8,512
4213,54.0,F,4072.0,Curitiba,cafe,Não,5,465
4214,28.0,M,7947.0,Curitiba,arroz,Sim,5,215
4215,25.0,M,6878.0,Belo Horizonte,feijao,Sim,1,47
4216,47.0,M,1273.0,Curitiba,,Sim,2,44
4217,29.0,M,2543.0,Salvador,,Sim,3,240
4218,33.0,M,2090.0,Salvador,feijao,Sim,1,27
4219,28.0,F,,Belo Horizonte,cafe,Não,1,86
4220,29.0,M,3132.0,Salvador,,Sim,9,486
4221,37.0,M,2345.0,São Paulo,arroz,Não,10,980
4222,25.0,F,5906.0,Rio,feijao,Não,10,920
4223,26.0,F,4812.0,Curitiba,cafe,Não,8,480
4224,23.0,M,2724.0,Belo Horizonte,feijao,Sim,8,792
4225,24.0,M,2452.0,Curitiba,arroz,Não,7,665
4226,40.0,M,7314.0,São Paulo,arroz,Sim,8,192
4227,60.0,F,6845.0,Curitiba,,Não,4,144
4228,24.0,F,2847.0,Salvador,oleo,Sim,9,216
4229,42.0,F,2777.0,Rio,acucar,Sim,10,820
4230,25.0,F,6451.0,Curitiba,cafe,Sim,2,76
4231,54.0,F,7271.0,Belo Horizonte,cafe,Sim,5,270
4232,29.0,M,,Salvador,acucar,Sim,4,232
4233,35.0,,6793.0,São Paulo,feijao,Não,6,480
4234,48.0,F,3891.0,Belo Horizonte,feijao,Sim,1,92
4235,48.0,F,3914.0,Belo Horizonte,feijao,Não,8,288
4236,24.0,M,6266.0,Rio,oleo,Não,8,328
4237,63.0,M,1953.0,São Paulo,arroz,Não,4,264
4238,36.0,F,,São Paulo,cafe,Sim,5,455
4239,52.0,,6402.0,Salvador,feijao,Não,1,61
4240,54.0,M,2064.0,Curitiba,arroz,Sim,1,80
4241,23.0,F,5988.0,Curitiba,arroz,Não,2,182
4242,19.0,M,2426.0,São Paulo,acucar,Sim,1,64
4243,47.0,F,6236.0,São Paulo,arroz,Não,4,388
4244,37.0,M,3745.0,Rio,oleo,Sim,6,228
4245,26.0,F,3002.0,São Paulo,cafe,Não,10,630
4246,56.0,F,3861.0,Belo Horizonte,arroz,Sim,2,172
4247,50.0,,2321.0,São Paulo,oleo,Sim,5,315
4248,50.0,M,6428.0,Belo Horizonte,oleo,Sim,4,388
4249,43.0,M,6921.0,São Paulo,feijao,Sim,10,950
4250,24.0,F,4935.0,Rio,cafe,Sim,8,280
4251,31.0,F,4876.0,Belo Horizonte,cafe,Sim,4,116
4252,44.0,F,7977.0,Belo Horizonte,feijao,Não,10,990
4253,41.0,M,1463.0,Salvador,cafe,Sim,3,258
4254,25.0,M,7178.0,São Paulo,oleo,Sim,10,200
4255,,F,4720.0,Rio,oleo,Não,4,296
4256,38.0,F,4706.0,Salvador,feijao,Não,1,75
4257,19.0,M,3956.0,São Paulo,oleo,Sim,7,385
4258,52.0,F,2817.0,Belo Horizonte,oleo,Sim,1,83
4259,,F,1327.0,São Paulo,acucar,Sim,2,58
4260,34.0,,4163.0,Rio,acucar,Sim,2,136
4261,35.0,F,6895.0,Curitiba,arroz,Sim,9,693
4262,23.0,F,1810.0,Salvador,arroz,Sim,6,306
4263,62.0,,6106.0,Salvador,acucar,Não,7,154
4264,53.0,M,5840.0,Belo Horizonte,feijao,Sim,1,36
4265,36.0,F,5328.0,Belo Horizonte,acucar,Sim,7,224
4266,29.0,F,5028.0,Curitiba,feijao,Não,6,600
4267,58.0,M,,Curitiba,feijao,Sim,1,57
4268,21.0,M,3632.0,Belo Horizonte,feijao,Não,9,855
4269,,F,7529.0,Belo Horizonte,feijao,Sim,5,155
4270,35.0,M,6950.0,Rio,acucar,Não,8,712
4271,65.0,F,2089.0,Curitiba,feijao,Não,6,450
4272,42.0,F,5294.0,São Paulo,cafe,Não,5,360
4273,63.0,,5975.0,Rio,feijao,Sim,7,539
4274,46.0,M,6904.0,Rio,acucar,Sim,6,246
4275,25.0,M,1591.0,Rio,arroz,Sim,10,360
4276,48.0,M,1524.0,Curitiba,oleo,Não,6,258
4277,44.0,F,4896.0,Curitiba,,Não,8,312
4278,22.0,M,6468.0,Salvador,,Não,4,288
4279,,M,6491.0,Salvador,oleo,Sim,4,172
4280,39.0,F,1977.0,São Paulo,cafe,Sim,8,496
4281,31.0,M,2885.0,Salvador,,Não,7,245
4282,25.0,,3033.0,Salvador,feijao,Não,9,675
4283,60.0,M,1236.0,São Paulo,oleo,Não,3,81
4284,49.0,M,3302.0,São Paulo,arroz,Não,2,194
4285,26.0,F,2022.0,Belo Horizonte,feijao,Não,1,88
4286,31.0,M,6690.0,Belo Horizonte,cafe,Sim,1,52
4287,18.0,F,4694.0,Belo Horizonte,,Sim,5,405
4288,40.0,F,7236.0,Salvador,cafe,Sim,3,213
4289,56.0,F,4484.0,Rio,arroz,Sim,9,306
4290,37.0,F,2066.0,Salvador,acucar,Não,5,195
4291,24.0,M,1845.0,Belo Horizonte,cafe,Sim,2,192
4292,20.0,,5037.0,Belo Horizonte,acucar,Sim,5,445
4293,47.0,M,5500.0,São Paulo,acucar,Sim,9,234
4294,53.0,F,1489.0,Curitiba,cafe,Não,7,672
4295,22.0,F,5981.0,Curitiba,cafe,Sim,3,153
4296,58.0,M,,Belo Horizonte,arroz,Sim,1,33
4297,43.0,F,4584.0,São Paulo,oleo,Sim,2,162
4298,30.0,M,1401.0,Curitiba,acucar,Sim,8,256
4299,18.0,M,2052.0,Rio,arroz,Sim,7,224
4300,25.0,M,5041.0,São Paulo,acucar,Sim,4,260
4301,32.0,F,,Belo Horizonte,acucar,Sim,5,180
4302,53.0,F,3732.0,Belo Horizonte,cafe,Sim,9,540
4303,55.0,M,6211.0,Salvador,,Sim,8,640
4304,37.0,,6240.0,São Paulo,,Sim,2,166
4305,45.0,M,6307.0,Rio,arroz,Sim,1,28
4306,38.0,M,7713.0,Salvador,oleo,Não,4,248
4307,30.0,F,4662.0,Belo Horizonte,arroz,Não,7,322
4308,22.0,M,6047.0,Curitiba,oleo,Não,3,141
4309,59.0,F,4141.0,Belo Horizonte,,Sim,6,372
4310,19.0,F,3433.0,Salvador,arroz,Sim,9,180
4311,,M,7875.0,São Paulo,,Sim,8,464
4312,34.0,M,1590.0,Curitiba,feijao,Sim,8,656
4313,53.0,M,6252.0,Salvador,feijao,Sim,9,765
4314,57.0,M,3470.0,Curitiba,arroz,Sim,7,539
4315,,,,Curitiba,feijao,Sim,8,728
4316,30.0,M,5540.0,São Paulo,feijao,Sim,1,81
4317,43.0,,1791.0,São Paulo,feijao,Sim,4,296
4318,63.0,M,7020.0,Curitiba,acucar,Sim,8,424
4319,44.0,F,1652.0,São Paulo,feijao,Não,1,61
4320,31.0,F,5691.0,São Paulo,oleo,Sim,5,405
4321,50.0,M,2014.0,Rio,acucar,Sim,5,470
4322,18.0,M,3917.0,São Paulo,,Sim,8,184
4323,,M,1565.0,Curitiba,acucar,Sim,7,441
4324,,F,6114.0,São Paulo,oleo,Não,10,500
4325,47.0,F,2210.0,São Paulo,oleo,Não,2,176
4326,50.0,F,6433.0,Belo Horizonte,acucar,Sim,7,602
4327,24.0,M,1778.0,Belo Horizonte,acucar,Sim,2,180
4328,22.0,F,2792.0,Salvador,acucar,Sim,10,950
4329,63.0,M,2255.0,Curitiba,oleo,Sim,7,231
4330,20.0,M,7374.0,Rio,arroz,Sim,4,164
4331,,F,4101.0,São Paulo,oleo,Não,4,264
4332,,M,4309.0,Belo Horizonte,oleo,Não,6,366
4333,36.0,F,5658.0,Salvador,feijao,Sim,10,380
4334,25.0,F,,Curitiba,,Sim,2,94
4335,46.0,F,6380.0,Salvador,cafe,Sim,3,300
4336,56.0,M,5937.0,São Paulo,oleo,Sim,1,58
4337,49.0,F,,Belo Horizonte,,Não,2,64
4338,45.0,F,2931.0,Belo Horizonte,feijao,Não,5,305
4339,20.0,M,7304.0,Belo Horizonte,,Não,10,310
4340,65.0,,6550.0,São Paulo,,Não,2,196
4341,25.0,F,6257.0,Belo Horizonte,oleo,Não,1,33
4342,18.0,F,6899.0,Curitiba,arroz,Sim,1,71
4343,41.0,F,4173.0,Salvador,cafe,Não,7,406
4344,51.0,M,6119.0,Salvador,feijao,Sim,7,420
4345,65.0,M,2475.0,São Paulo,acucar,Não,5,145
4346,52.0,M,7776.0,Salvador,oleo,Não,1,28
4347,22.0,M,5652.0,Belo Horizonte,acucar,Não,9,567
4348,57.0,F,5343.0,Rio,acucar,Não,3,138
4349,41.0,M,6482.0,Salvador,oleo,Sim,8,312
4350,25.0,F,6354.0,Belo Horizonte,cafe,Sim,4,372
4351,29.0,F,2867.0,Curitiba,feijao,Não,2,82
4352,34.0,F,4479.0,Curitiba,feijao,Sim,10,470
4353,49.0,M,2914.0,Salvador,feijao,Sim,8,256
4354,54.0,F,7460.0,Curitiba,,Não,10,880
4355,45.0,F,3580.0,Salvador,acucar,Sim,1,58
4356,57.0,F,4686.0,Curitiba,arroz,Sim,9,639
4357,41.0,F,4427.0,São Paulo,feijao,Sim,8,696
4358,18.0,M,,Rio,oleo,Sim,2,140
4359,37.0,M,2777.0,São Paulo,oleo,Sim,7,441
4360,25.0,,4965.0,Salvador,arroz,Sim,2,92
4361,62.0,M,4786.0,São Paulo,oleo,Sim,1,54
4362,28.0,F,7127.0,São Paulo,,Não,8,256
4363,,M,7576.0,Curitiba,,Sim,4,204
4364,,M,2548.0,Rio,,Sim,1,22
4365,22.0,,1901.0,Curitiba,acucar,Sim,5,395
4366,57.0,M,7791.0,Rio,oleo,Sim,1,41
4367,60.0,F,3271.0,Curitiba,feijao,Não,7,560
4368,52.0,F,5216.0,Salvador,feijao,Sim,6,330
4369,58.0,F,2776.0,Salvador,cafe,Sim,7,161
4370,39.0,M,3028.0,Belo Horizonte,feijao,Sim,1,80
4371,56.0,M,7131.0,Curitiba,,Não,6,318
4372,26.0,F,2118.0,São Paulo,feijao,Sim,7,210
4373,36.0,F,6014.0,São Paulo,cafe,Sim,3,141
4374,47.0,F,2911.0,Salvador,cafe,Não,9,198
4375,43.0,F,4870.0,Rio,arroz,Sim,5,305
4376,29.0,M,,Curitiba,oleo,Não,8,784
4377,61.0,,4526.0,Rio,cafe,Não,5,405
4378,64.0,F,6018.0,Rio,,Sim,8,632
4379,64.0,F,6185.0,Curitiba,cafe,Não,4,300
4380,31.0,M,1222.0,Belo Horizonte,acucar,Sim,8,504
4381,36.0,,3958.0,Belo Horizonte,feijao,Sim,10,460
4382,37.0,,3207.0,Belo Horizonte,oleo,Sim,6,504
4383,36.0,M,4181.0,Belo Horizonte,oleo,Não,3,141
4384,30.0,,6236.0,Salvador,feijao,Não,9,675
4385,33.0,M,5940.0,Curitiba,,Sim,6,318
4386,49.0,M,3296.0,Rio,feijao,Sim,8,176
4387,43.0,F,7516.0,Curitiba,arroz,Não,1,95
4388,48.0,M,,Salvador,feijao,Sim,7,175
4389,37.0,M,7596.0,Rio,cafe,Não,5,265
4390,37.0,M,6490.0,Rio,oleo,Sim,1,96
4391,47.0,F,3545.0,Curitiba,arroz,Não,9,423
4392,45.0,F,6359.0,Curitiba,arroz,Sim,10,210
4393,60.0,M,6861.0,Curitiba,oleo,Sim,6,270
4394,63.0,F,2049.0,Belo Horizonte,oleo,Sim,7,637
4395,39.0,F,2000.0,Salvador,feijao,Sim,10,420
4396,55.0,M,4685.0,São Paulo,arroz,Sim,8,240
4397,49.0,M,7351.0,Belo Horizonte,feijao,Não,3,174
4398,39.0,,1765.0,Belo Horizonte,arroz,Sim,4,152
4399,21.0,F,6998.0,Curitiba,feijao,Sim,1,59
4400,29.0,F,3811.0,Rio,feijao,Sim,3,195
4401,50.0,F,5905.0,Belo Horizonte,feijao,Não,5,165
4402,63.0,F,5524.0,Belo Horizonte,,Não,7,672
4403,35.0,F,4822.0,Rio,acucar,Não,4,136
4404,54.0,M,5646.0,Salvador,feijao,Não,9,225
4405,50.0,F,7301.0,São Paulo,feijao,Não,1,54
4406,40.0,M,,Rio,acucar,Não,2,80
4407,40.0,F,4783.0,Salvador,oleo,Não,4,188
4408,63.0,F,7340.0,Curitiba,cafe,Sim,10,370
4409,62.0,F,4253.0,Rio,feijao,Não,6,144
4410,65.0,M,1719.0,Belo Horizonte,arroz,Não,2,68
4411,,M,,Rio,cafe,Sim,6,258
4412,,F,,Rio,oleo,Sim,8,664
4413,59.0,M,5097.0,Salvador,acucar,Sim,1,49
4414,21.0,M,4075.0,Rio,cafe,Sim,9,765
4415,22.0,M,6732.0,Salvador,acucar,Sim,9,198
4416,26.0,,6094.0,Rio,feijao,Não,8,728
4417,36.0,,3251.0,Belo Horizonte,,Não,4,80
4418,41.0,F,4947.0,Belo Horizonte,acucar,Sim,3,153
4419,,F,7709.0,Belo Horizonte,acucar,Não,6,564
4420,32.0,M,6950.0,Curitiba,arroz,Não,8,784
4421,43.0,F,6102.0,Curitiba,cafe,Não,5,210
4422,36.0,M,4548.0,Curitiba,acucar,Não,6,600
4423,52.0,M,3941.0,São Paulo,arroz,Sim,9,450
4424,37.0,F,2326.0,São Paulo,arroz,Não,9,279
4425,27.0,F,7333.0,Salvador,oleo,Sim,3,225
4426,21.0,M,,Curitiba,acucar,Não,7,693
4427,18.0,F,3881.0,São Paulo,acucar,Sim,5,355
4428,23.0,F,2165.0,São Paulo,arroz,Não,9,495
4429,54.0,F,7444.0,Rio,oleo,Não,9,369
4430,28.0,F,6269.0,Rio,,Sim,4,164
4431,41.0,M,7898.0,Salvador,oleo,Sim,2,132
4432,56.0,F,7562.0,Rio,,Sim,8,664
4433,,,3155.0,São Paulo,acucar,Não,1,43
4434,52.0,F,2074.0,Curitiba,oleo,Sim,8,736
4435,36.0,M,6442.0,Salvador,acucar,Sim,7,553
4436,20.0,M,3951.0,São Paulo,oleo,Sim,1,50
4437,41.0,M,6531.0,Belo Horizonte,,Sim,4,120
4438,,M,6952.0,Curitiba,cafe,Sim,7,406
4439,63.0,F,1842.0,São Paulo,arroz,Sim,8,416
4440,53.0,,2508.0,Belo Horizonte,arroz,Não,1,48
4441,65.0,M,3962.0,São Paulo,,Não,3,60
4442,24.0,F,5225.0,Rio,acucar,Sim,9,441
4443,41.0,F,1329.0,Curitiba,oleo,Sim,7,252
4444,,M,2708.0,Rio,cafe,Sim,1,26
4445,25.0,M,2192.0,Salvador,oleo,Sim,4,336
4446,,F,3083.0,Rio,,Sim,8,592
4447,18.0,F,6460.0,Salvador,cafe,Sim,5,285
4448,61.0,F,5672.0,Rio,arroz,Não,1,43
4449,34.0,,,São Paulo,acucar,Não,4,356
4450,23.0,,6879.0,Salvador,,Sim,9,234
4451,44.0,F,2505.0,Rio,oleo,Sim,2,156
4452,,F,7570.0,Belo Horizonte,feijao,Sim,10,570
4453,43.0,F,7889.0,São Paulo,acucar,Sim,4,300
4454,32.0,M,6319.0,Belo Horizonte,,Sim,1,39
4455,,F,6719.0,São Paulo,oleo,Não,3,162
4456,61.0,F,1977.0,São Paulo,acucar,Sim,9,540
4457,57.0,F,1330.0,Rio,cafe,Sim,8,336
4458,64.0,F,6679.0,Salvador,oleo,Não,9,540
4459,58.0,M,6984.0,São Paulo,arroz,Não,7,560
4460,20.0,F,5006.0,Curitiba,,Sim,8,648
4461,43.0,M,6844.0,Curitiba,feijao,Sim,9,198
4462,25.0,F,,Curitiba,cafe,Sim,7,161
4463,41.0,M,5987.0,São Paulo,acucar,Não,1,25
4464,58.0,,,São Paulo,acucar,Sim,7,672
4465,20.0,,1974.0,São Paulo,feijao,Sim,7,504
4466,34.0,,1764.0,Belo Horizonte,feijao,Sim,9,855
4467,47.0,F,6121.0,São Paulo,acucar,Não,3,78
4468,35.0,M,,Rio,acucar,Sim,3,216
4469,54.0,M,,Salvador,feijao,Não,2,168
4470,26.0,M,2946.0,Rio,acucar,Sim,4,376
4471,40.0,F,1428.0,Belo Horizonte,arroz,Não,9,567
4472,21.0,F,3278.0,Rio,arroz,Não,5,265
4473,55.0,F,1248.0,Curitiba,feijao,Não,10,560
4474,53.0,M,,Salvador,cafe,Sim,1,21
4475,39.0,M,7466.0,Curitiba,cafe,Não,6,384
4476,22.0,,1563.0,Curitiba,acucar,Sim,5,280
4477,34.0,F,7844.0,Rio,cafe,Não,8,456
4478,42.0,F,3910.0,Belo Horizonte,cafe,Sim,2,160
4479,41.0,F,6746.0,Curitiba,cafe,Sim,4,184
4480,47.0,,6472.0,Curitiba,acucar,Sim,3,252
4481,63.0,M,7468.0,Salvador,acucar,Sim,8,288
4482,18.0,M,4480.0,São Paulo,acucar,Sim,7,574
4483,,M,3666.0,São Paulo,arroz,Sim,10,820
4484,,M,3643.0,Salvador,feijao,Não,9,783
4485,41.0,M,3271.0,Rio,oleo,Sim,7,182
4486,45.0,F,,Rio,arroz,Não,10,330
4487,41.0,M,,São Paulo,cafe,Sim,1,99
4488,18.0,M,5752.0,Curitiba,oleo,Sim,10,330
4489,62.0,F,4852.0,Salvador,oleo,Não,9,738
4490,50.0,F,4622.0,Belo Horizonte,arroz,Sim,5,155
4491,59.0,,4901.0,Belo Horizonte,acucar,Não,4,392
4492,18.0,M,4060.0,Belo Horizonte,oleo,Sim,2,134
4493,37.0,F,2625.0,Curitiba,feijao,Sim,8,648
4494,59.0,M,,São Paulo,acucar,Sim,10,640
4495,41.0,M,7855.0,Rio,feijao,Sim,5,440
4496,43.0,F,6251.0,Salvador,feijao,Sim,8,280
4497,52.0,M,3274.0,São Paulo,arroz,Não,8,320
4498,28.0,F,3590.0,Salvador,cafe,Não,2,150
4499,53.0,M,7019.0,Rio,cafe,Não,5,200
4500,59.0,M,,São Paulo,cafe,Não,6,498
4501,63.0,M,,Curitiba,arroz,Sim,4,188
4502,19.0,M,3237.0,Belo Horizonte,arroz,Sim,10,710
4503,19.0,M,,Salvador,acucar,Sim,10,690
4504,57.0,F,2469.0,São Paulo,feijao,Sim,4,324
4505,,,7662.0,Rio,acucar,Não,5,495
4506,40.0,F,2912.0,São Paulo,acucar,Não,6,384
4507,65.0,M,2969.0,São Paulo,feijao,Não,1,35
4508,43.0,F,2926.0,Salvador,cafe,Não,9,558
4509,21.0,,4484.0,Curitiba,feijao,Sim,9,819
4510,30.0,M,1588.0,Salvador,oleo,Não,3,93
4511,65.0,M,2053.0,Salvador,acucar,Não,7,525
4512,30.0,M,7738.0,Curitiba,arroz,Não,7,182
4513,42.0,F,3297.0,Salvador,feijao,Sim,5,130
4514,62.0,F,5314.0,Curitiba,feijao,Não,4,228
4515,49.0,M,3433.0,São Paulo,oleo,Não,4,280
4516,57.0,F,4240.0,Rio,,Não,7,224
4517,62.0,M,7446.0,Curitiba,acucar,Não,10,250
4518,62.0,M,,Salvador,oleo,Sim,2,200
4519,55.0,F,5144.0,Belo Horizonte,feijao,Sim,6,156
4520,57.0,,4393.0,Curitiba,oleo,Sim,10,340
4521,65.0,M,1486.0,São Paulo,arroz,Não,10,800
4522,40.0,F,4742.0,Salvador,arroz,Sim,2,172
4523,42.0,M,6808.0,Salvador,acucar,Não,6,348
4524,23.0,M,2382.0,Curitiba,acucar,Sim,9,243
4525,33.0,,6479.0,Salvador,cafe,Sim,7,588
4526,42.0,F,2479.0,São Paulo,,Sim,2,88
4527,37.0,F,,Curitiba,arroz,Não,3,117
4528,37.0,M,7178.0,São Paulo,oleo,Sim,10,890
4529,26.0,F,,Curitiba,cafe,Sim,7,231
4530,50.0,M,,Belo Horizonte,,Sim,9,549
4531,45.0,M,6248.0,Rio,arroz,Sim,1,30
4532,30.0,M,7555.0,São Paulo,feijao,Sim,9,684
4533,39.0,F,5449.0,Salvador,feijao,Sim,1,72
4534,,M,4094.0,Rio,cafe,Sim,2,190
4535,62.0,M,4560.0,São Paulo,arroz,Sim,4,284
4536,53.0,M,7502.0,Salvador,oleo,Não,3,63
4537,24.0,F,1458.0,Salvador,feijao,Não,7,350
4538,51.0,F,5879.0,Curitiba,acucar,Sim,3,297
4539,27.0,M,4432.0,Rio,feijao,Não,8,648
4540,65.0,F,2715.0,São Paulo,feijao,Não,3,135
4541,57.0,F,3350.0,São Paulo,feijao,Sim,2,80
4542,31.0,M,7482.0,Curitiba,oleo,Sim,6,402
4543,52.0,F,6211.0,Belo Horizonte,cafe,Sim,9,693
4544,31.0,M,2718.0,Salvador,oleo,Não,4,344
4545,60.0,M,5459.0,Belo Horizonte,cafe,Não,8,696
4546,31.0,M,6719.0,Salvador,cafe,Sim,1,24
4547,31.0,F,5339.0,São Paulo,,Não,10,330
4548,37.0,M,4907.0,Curitiba,cafe,Sim,8,544
4549,42.0,M,4814.0,Salvador,cafe,Sim,10,410
4550,43.0,F,1999.0,Belo Horizonte,acucar,Não,10,920
4551,36.0,M,1755.0,Salvador,acucar,Não,10,790
4552,41.0,F,4319.0,São Paulo,,Sim,7,301
4553,52.0,M,6056.0,Salvador,acucar,Não,9,441
4554,55.0,,1961.0,São Paulo,,Sim,9,369
4555,47.0,M,,Belo Horizonte,acucar,Sim,7,448
4556,41.0,F,2728.0,Curitiba,feijao,Sim,7,427
4557,63.0,,3837.0,São Paulo,feijao,Sim,9,900
4558,63.0,M,,São Paulo,oleo,Não,4,100
4559,39.0,F,,Rio,oleo,Sim,10,330
4560,48.0,F,1806.0,Rio,arroz,Sim,1,57
4561,62.0,M,2520.0,Curitiba,,Não,4,224
4562,44.0,F,4915.0,Rio,acucar,Sim,2,124
4563,24.0,F,3769.0,Rio,oleo,Sim,7,672
4564,37.0,F,2337.0,Belo Horizonte,,Sim,5,300
4565,28.0,F,,Salvador,cafe,Não,3,201
4566,60.0,F,2074.0,Belo Horizonte,acucar,Não,6,564
4567,49.0,,,Rio,cafe,Não,6,498
4568,42.0,M,1670.0,Curitiba,oleo,Não,2,46
4569,61.0,F,6611.0,Curitiba,oleo,Sim,4,312
4570,50.0,M,7184.0,Salvador,feijao,Não,10,550
4571,19.0,M,,Rio,oleo,Sim,7,315
4572,22.0,M,3322.0,Rio,acucar,Não,10,360
4573,54.0,F,6517.0,São Paulo,arroz,Sim,10,240
4574,30.0,F,3281.0,Salvador,oleo,Não,1,28
4575,32.0,M,7675.0,Rio,oleo,Sim,4,396
4576,23.0,M,3881.0,São Paulo,acucar,Sim,4,260
4577,20.0,F,7530.0,Rio,cafe,Sim,10,650
4578,25.0,M,7540.0,São Paulo,feijao,Não,6,438
4579,18.0,F,6929.0,Belo Horizonte,cafe,Não,3,78
4580,57.0,M,3781.0,Salvador,arroz,Sim,3,75
4581,40.0,F,7342.0,Belo Horizonte,oleo,Sim,10,720
4582,44.0,,2315.0,Salvador,cafe,Sim,5,150
4583,41.0,M,1513.0,Salvador,acucar,Sim,9,333
4584,61.0,,5409.0,Salvador,feijao,Sim,5,130
4585,42.0,M,1746.0,Belo Horizonte,acucar,Não,1,73
4586,61.0,,5421.0,Salvador,oleo,Não,4,244
4587,57.0,M,7618.0,Curitiba,cafe,Sim,7,399
4588,60.0,F,7925.0,Rio,cafe,Sim,6,450
4589,65.0,M,3234.0,Salvador,arroz,Não,6,204
4590,28.0,F,6738.0,Rio,,Sim,7,420
4591,23.0,M,7228.0,São Paulo,arroz,Não,6,264
4592,29.0,F,7827.0,Curitiba,feijao,Sim,3,84
4593,28.0,F,4150.0,São Paulo,cafe,Não,1,62
4594,49.0,M,2417.0,São Paulo,acucar,Não,3,276
4595,34.0,M,,Salvador,arroz,Não,6,156
4596,,F,,Salvador,cafe,Sim,10,890
4597,21.0,M,3808.0,São Paulo,arroz,Sim,2,128
4598,26.0,F,5278.0,São Paulo,,Não,9,459
4599,54.0,M,7243.0,São Paulo,acucar,Não,1,86
4600,65.0,,6672.0,Rio,oleo,Sim,3,117
4601,31.0,,1999.0,Curitiba,acucar,Não,2,150
4602,27.0,M,7975.0,Belo Horizonte,cafe,Não,10,720
4603,19.0,F,1414.0,Salvador,feijao,Sim,4,136
4604,20.0,F,6024.0,Salvador,cafe,Sim,1,97
4605,,F,2562.0,Belo Horizonte,arroz,Sim,3,66
4606,22.0,M,7053.0,Rio,arroz,Sim,8,496
4607,49.0,F,3042.0,São Paulo,oleo,Sim,3,156
4608,18.0,M,3474.0,São Paulo,feijao,Sim,6,174
4609,38.0,F,7095.0,Salvador,acucar,Não,10,660
4610,43.0,F,1225.0,Curitiba,acucar,Não,9,738
4611,53.0,F,,Rio,feijao,Sim,5,295
4612,23.0,F,5552.0,São Paulo,cafe,Não,7,581
4613,20.0,,2288.0,Belo Horizonte,arroz,Sim,2,152
4614,36.0,,5551.0,Salvador,feijao,Não,3,222
4615,39.0,F,3776.0,Belo Horizonte,cafe,Sim,4,372
4616,,M,2340.0,Salvador,cafe,Não,7,336
4617,,,6634.0,São Paulo,acucar,Sim,5,375
4618,62.0,M,2676.0,Salvador,acucar,Sim,4,132
4619,63.0,M,3273.0,Rio,feijao,Sim,3,282
4620,59.0,M,6465.0,Rio,arroz,Sim,9,747
4621,34.0,M,1526.0,Salvador,feijao,Não,2,110
4622,26.0,F,6356.0,Rio,arroz,Não,1,87
4623,26.0,M,5406.0,Belo Horizonte,arroz,Sim,5,440
4624,62.0,M,7131.0,Belo Horizonte,cafe,Sim,1,58
4625,31.0,F,4198.0,Belo Horizonte,cafe,Sim,10,600
4626,46.0,M,5968.0,Rio,arroz,Não,9,549
4627,24.0,M,3947.0,São Paulo,oleo,Sim,1,71
4628,48.0,M,2969.0,Curitiba,arroz,Sim,4,176
